https://www.youtube.com/embed//k3LmGFdeFHA, 2,804
https://www.youtube.com/embed//pZgWMnLJXg4, 3,611
https://www.youtube.com/embed//aVZ20sWbZ78, 3,611
https://www.youtube.com/embed//RDgWHrazxgo, 4,912
https://www.youtube.com/embed//9FFfSfgSojo, 4,912
https://www.youtube.com/embed//Fy8JMH9r7HM, 10,000
https://www.youtube.com/embed//-4nujD_fr9w, 19,722
https://www.youtube.com/embed//86EJNBt24ew, 9-1-1
https://www.youtube.com/embed//QNDevT3B8Y8, 192743
https://www.youtube.com/embed//CDo_SlVhrVw, 7,568,625
https://www.youtube.com/embed//RvrRN7I5X7o, 8,679,723
https://www.youtube.com/embed//yWp2JXqHu00, 9,786,921
https://www.youtube.com/embed//I1p1f3HUejM, 9,876,541.21
https://www.youtube.com/embed//6XifNiwYHFA, 9,876,543.21
https://www.youtube.com/embed//7w4Tcs1V5s8, "Honey, I shrunk the audience."-[version]
https://www.youtube.com/embed//OMv2homvLjU, "Honey, I shrunk the audience."-[version-3]
https://www.youtube.com/embed//DE9AG5wGX2Q, #BACK, WE-TWO LIVE HIS/HER PARENTS BASEMENT, TEMPORARY.
https://www.youtube.com/embed//XJxCL0rri5o, #BACK-[fingerspelled-version]
https://www.youtube.com/embed//ds1DR1TdqYI, #BURN-[lexicalized-fingerspelling]
https://www.youtube.com/embed//6UOS8Dk2uX0, #FEB
https://www.youtube.com/embed//Z3wL0C8LrX4, #MARCH
https://www.youtube.com/embed//A6EbHii9EAc, #MAY
https://www.youtube.com/embed//nThIzS8QpPU, #WHAT?!?-[lexicalized-fingerspelling]
https://www.youtube.com/embed//ffH4lqBiD5E, #what-DO?/DO-DO-[lexicalized-fingerspelling]
https://www.youtube.com/embed//pxGLgmDjNMo, #what-DO?/DO-DO-[lexicalized-fingerspelling]-[side-view]
https://www.youtube.com/embed//AFkX2O2Vnno, #WOW!-[lexicalized-fingerspelling]
https://www.youtube.com/embed//VzusI5OTtvw, $120 minus 98 cents equal how much
https://www.youtube.com/embed//q0PwZvUiSQs, $120 MINUS 98 CENTS EQUAL HOW-MUCH? *[$119.02]
https://www.youtube.com/embed//Bc20UN-xwgA, (2h)ACROSS-FROM-[index-version]-THERE-[index]
https://www.youtube.com/embed//nQZ0X2eachc, (435)-901-2034
https://www.youtube.com/embed//5aXb_pzOpFM, (916)-555-4357
https://www.youtube.com/embed//HocgHnoThGQ, (patrol) Car follow car / DCL: (2h)-3-[vehicle-follow-vehicle]
https://www.youtube.com/embed//SqfbQMz1LJc, [CH]-[mouth-morpheme/nmm]-[facial-expression]
https://www.youtube.com/embed//SXqFKbIym-k, [DOUBLE-BRAIN]-scholar-genius
https://www.youtube.com/embed//isepDviIrco, [hear something unexpectedly/transition sign]
https://www.youtube.com/embed//Wi4WPAOzbvE, [list of three, third in the list]
https://www.youtube.com/embed//lwlzDqQyhjY, [MIND-CORRUPTED/mind-bent]
https://www.youtube.com/embed//qGYcs3TRhtU, [MM]-[mouth-morpheme/nmm]-[facial-expression]
https://www.youtube.com/embed//MqxD04jXwtU, [OO]-[mouth-morpheme/nmm]-[facial-expression]
https://www.youtube.com/embed//TPCXIdKr4FY, [read-the-whole-book] (versions)
https://www.youtube.com/embed//IVzSBqNrUZA, [sweep]-INDEX, YOU LIKE WHICH?
https://www.youtube.com/embed//GxlKHEiw9Xc, [The] HE-(point off to your side) BOY LIKE[s] HOT-DOG[s].
https://www.youtube.com/embed//QY1eW8V0too, [The] SHE-(point) GIRL WANT[s] [to] FOOD [eat].
https://www.youtube.com/embed//CkDccEIroNw, [The] THOSE-2 BOY [and] GIRL FUTURE [will] MARRIAGE [get married].
https://www.youtube.com/embed//CXzsdRs2VYY, [to put in a container, i.e., box]
https://www.youtube.com/embed//PeyMvDwyWA0, [TRAIN]-GONE-SORRY-[advanced version]-[idiomatic]
https://www.youtube.com/embed//5TxqK_Y9F0U, [very]-INTERESTING
https://www.youtube.com/embed//FM2WMgJrAmk, "NO" MEAN WHAT?
https://www.youtube.com/embed//BOk_TK6nTU8, 0202 run takeoff mp4
https://www.youtube.com/embed//sTH32I0Xfh8, 0205 off version mp4
https://www.youtube.com/embed//RMm_qy-cmfM, 0212 point versionw mp4
https://www.youtube.com/embed//8a0_SPcqj3w, 0240 right mp4
https://www.youtube.com/embed//T0b3hn1skVQ, 0241 study mp4
https://www.youtube.com/embed//d_2wamCx7lg, 0242 book mp4
https://www.youtube.com/embed//7JaE8_Q3zW0, 0246 business mp4
https://www.youtube.com/embed//h2WOml3_fvU, 0246 through mp4
https://www.youtube.com/embed//IY8Az6mgHxw, 0247 business version 1 mp4
https://www.youtube.com/embed//STC5WU7pz4k, � (one-fourth)
https://www.youtube.com/embed//PWFWP7c-lTY, � (one-half)
https://www.youtube.com/embed//bgl0k93gSzg, 1 cent
https://www.youtube.com/embed//BYI08QnvK-M, 1/4 tsp salt divide by 2 equal what
https://www.youtube.com/embed//lFHOmgxvzf0, 1/4 TSP SALT DIVIDE-by TWO EQUAL WHAT?
https://www.youtube.com/embed//eY-RONJCR2g, 1/8th tsp salt
https://www.youtube.com/embed//201xyHKvvX4, 10 cents
https://www.youtube.com/embed//yxQ0PDgcfoY, 10 dollars
https://www.youtube.com/embed//oJ_RXSGy7Y8, 10 dollars / 10 dollars
https://www.youtube.com/embed//cFqUK3YiF0g, 10 MONTHS
https://www.youtube.com/embed//7a7ph-n9eA4, 100 Basic Signs American Sign Language
https://www.youtube.com/embed//tJObydehCvI, 100 PERCENT
https://www.youtube.com/embed//ZtzR9T5bSj8, 100 PERCENT JAPANESE
https://www.youtube.com/embed//9XrsrASpR5w, 106-degrees
https://www.youtube.com/embed//io_3Ci3WmGw, 11 days
https://www.youtube.com/embed//T6iVYAnGLeM, 11. CL: flat-O-[to put on a shelf starting down and moving up]
https://www.youtube.com/embed//Wh2NgOOrQ7A, 11-MONTH-OLD (11-months-old)
https://www.youtube.com/embed//eSl0K3fHb5g, 12 cents
https://www.youtube.com/embed//OV0bHwvyQXo, 12 days
https://www.youtube.com/embed//upURzzqdVGk, 13 months
https://www.youtube.com/embed//16xBocg5hXA, 14 hours
https://www.youtube.com/embed//5S8dw1MZbVk, 14 seconds
https://www.youtube.com/embed//vl7UkjEDZrM, 15 cents /15-cents
https://www.youtube.com/embed//Sy--QXu8ESA, 15th century
https://www.youtube.com/embed//iN85tLwaT2U, 16 inches
https://www.youtube.com/embed//Kejl9cERMRw, 1-6-[one-through-six]-dash
https://www.youtube.com/embed//oUE8Bb0UC40, 16-17-18-19-[version-1] numbers / teens
https://www.youtube.com/embed//LR36bN0IayA, 16-17-18-19-[version-2] numbers / teens
https://www.youtube.com/embed//DNq-7dbi7lQ, 16-17-18-19-[version-3] numbers / teens
https://www.youtube.com/embed//RYiY7ooyER8, 18 cents /18-cents
https://www.youtube.com/embed//Xo_tfn5KsDs, 1864-[the-year]
https://www.youtube.com/embed//VijDCBsZCp0, 187 pounds
https://www.youtube.com/embed//AtH1y6_s40M, 1920's
https://www.youtube.com/embed//iAe-5jki57g, 1930's
https://www.youtube.com/embed//uRnQOzYS3jA, 1970's
https://www.youtube.com/embed//4-E2-OA6T-o, 1985-year
https://www.youtube.com/embed//6LDmkani1Rc, 1999 (The-year-1999)
https://www.youtube.com/embed//UPfAoY8vp8A, 1999-[palm-down-version]
https://www.youtube.com/embed//m9HnzIN_O8Y, 1-DAY
https://www.youtube.com/embed//o0sLJP8wOVw, 1-o'clock-[slight-wiggle-version]
https://www.youtube.com/embed//yRNZPxXH3g0, 1st
https://www.youtube.com/embed//pq7EIan914s, 1st, 2nd, 3rd, �
https://www.youtube.com/embed//6p-UayU1b6A, 1st, 2nd, 3rd, 4th, 5th,6th, 7th, 8th, 9th
https://www.youtube.com/embed//aBzsIHJ2L7g, 1-WEEK HAVE how-MANY DAY? (one week has how many days)
https://www.youtube.com/embed//D3z9v0caUP0, 2 be I there mp4
https://www.youtube.com/embed//mhpyGK_c6PE, 2 days ago
https://www.youtube.com/embed//Y7XDX-eElII, 2 week future saturday you busy
https://www.youtube.com/embed//7il7I5CpAek, 2 week future saturday you busy
https://www.youtube.com/embed//l1YsO444fhg, 2 weeks from now
https://www.youtube.com/embed//iFED1Menj9o, 20 cents / 20-cents
https://www.youtube.com/embed//4LsjotgF4hg, 20 cents / 20-cents-[version]
https://www.youtube.com/embed//QrCrn35mHBM, 2010-[version-2]
https://www.youtube.com/embed//OpgfZaO9l1s, 2011 year
https://www.youtube.com/embed//8yfiUVAMT5Y, 2011-[version-2]
https://www.youtube.com/embed//IKuC7aFS5kY, 2013-[version-2]
https://www.youtube.com/embed//9y7gKF63QMI, 2018-[20-18-version]
https://www.youtube.com/embed//X_4LyRdJRFo, 2019-[20-19-version]
https://www.youtube.com/embed//msWVV3E_PjA, 2020-[20-20-version]
https://www.youtube.com/embed//N2853hPuPc4, 2020-[v0v0-version]
https://www.youtube.com/embed//xGPdpKsl9Oo, 2020-[VoVo-version]
https://www.youtube.com/embed//1GnpA2HMZmU, 2021-[20-21-version]
https://www.youtube.com/embed//rS8veHFyeho, 2021-[Vo-21-version]
https://www.youtube.com/embed//AAne_9rXwoc, 2021-[Vo-V1-version]
https://www.youtube.com/embed//SC1wgthyYoA, 2164 04  MAINSTREAMED 15 version
https://www.youtube.com/embed//vS-ydAvGjlM, 2170: 10. coalition-[ALLY-circle-of]
https://www.youtube.com/embed//CbvlcxoMZH0, 21st century
https://www.youtube.com/embed//1UCwWKP6ktI, 24th
https://www.youtube.com/embed//Sb0e9QgRG3k, 25 cents
https://www.youtube.com/embed//ViMyWjx_qhU, 25 cents / 25-cents
https://www.youtube.com/embed//mC6uTgUyW68, 25 cents / 25-cents-[version]
https://www.youtube.com/embed//f_B3U0VESpw, 25 cents subtract 13 cents equal what?
https://www.youtube.com/embed//rwxEvQIu9RI, 25-[version]
https://www.youtube.com/embed//2xujNVq7S3Y, 258-[very-interesting]-[pun]
https://www.youtube.com/embed//D8JzQYqpwfQ, 258-[very-interesting]-[pun]-[version-2]
https://www.youtube.com/embed//O4vf4qZAigI, 27 feet high
https://www.youtube.com/embed//rOBYZFxJWys, 27 lbs
https://www.youtube.com/embed//OOGzYrIoNFU, 2nd
https://www.youtube.com/embed//m1Zpw93V1kE, 2-o'clock
https://www.youtube.com/embed//6sJWolrI_V4, 2-o'clock-[slight-wiggle-version]
https://www.youtube.com/embed//xKTktWr23ZA, 2-POINTS
https://www.youtube.com/embed//4lkuPYsSAAU, 2-times-[wrist-version]
https://www.youtube.com/embed//pV4E42Ynlsc, 2-WEEK-FUTURE SATURDAY YOU BUSY-(lexicalized)?
https://www.youtube.com/embed//kWDyXmmjKuI, 2-YEARS
https://www.youtube.com/embed//q78SsLPHvc0, 2-YEARS-[numerical-incorporation]
https://www.youtube.com/embed//2CjA79_qzJA, 3 days ago
https://www.youtube.com/embed//SXDieV2HBiw, 3 dollars / 3-dollars
https://www.youtube.com/embed//1GVZ4KFGQ6c, 3 dollars / 3-dollars-[version]
https://www.youtube.com/embed//KFbtt-8GDU8, 3 hours
https://www.youtube.com/embed//pzziNmmH5wU, 3 -months- past
https://www.youtube.com/embed//r3fN9UpdcLE, 3 o clock
https://www.youtube.com/embed//6xuBeIf2s84, 3 o clock version
https://www.youtube.com/embed//WcGDEfjufnc, 3 times wrist version
https://www.youtube.com/embed//j6XZ7wCtMTI, 3 weeks palm back thumb up version
https://www.youtube.com/embed//RfyGdrh4FhI, 3 X 1/2 pound banana equal how many
https://www.youtube.com/embed//u2NcSM4PoZA, 3 years ago
https://www.youtube.com/embed//eTwl0cCSPD4, 300 miles
https://www.youtube.com/embed//mgF1y_42PL4, 3500 calaries equals how many pounds of fat?
https://www.youtube.com/embed//1gh201UKtfg, 37 dollars
https://www.youtube.com/embed//PCs18ZA10q4, 3am
https://www.youtube.com/embed//ZS7MX5ooHWU, 3D
https://www.youtube.com/embed//D0zcZiqRSu4, 3D
https://www.youtube.com/embed//UDKrIlki5tg, 3D-PRINT-[3D printer]
https://www.youtube.com/embed//HsTopeSCHKg, 3-months-[incorporated]
https://www.youtube.com/embed//49UHXDjQwbo, 3-months-ago
https://www.youtube.com/embed//GqwVgvbUYQ8, 3-points
https://www.youtube.com/embed//DyHOTA-LM_I, 3rd
https://www.youtube.com/embed//WgjRIZB1wYI, 3rd week of the month
https://www.youtube.com/embed//4s0IY74Le8E, 3-WEEKS-AGO
https://www.youtube.com/embed//lwLBQcU0pdQ, 4 days
https://www.youtube.com/embed//YdMzOJITIy0, 401K-matching-funds-[C-handshapes-version]
https://www.youtube.com/embed//1fQuvVb3Ous, 4-MONTH OLD (4 months old)
https://www.youtube.com/embed//usEPOiVMAGk, 4th
https://www.youtube.com/embed//RGpdVSUgWlc, 4TH
https://www.youtube.com/embed//d4rbQEErFto, 4th of July
https://www.youtube.com/embed//dGwB8P_XtOE, 4th-GRADE
https://www.youtube.com/embed//rnHuQQUXH3c, 4-times-[wrist-version]
https://www.youtube.com/embed//JHXTAtmIpJE, 5 cents
https://www.youtube.com/embed//pIDR27G3F6g, 5 dollars
https://www.youtube.com/embed//cZi5jZ_fpRQ, 5 foot 7 inches
https://www.youtube.com/embed//ScJUeGzaYqs, 5 Stars / 5-STAR
https://www.youtube.com/embed//neAMJlWOKr0, 50th --year-anniversary-[50th-YEAR-CELEBRATION]
https://www.youtube.com/embed//cEw63nLe2Mg, 5-DOLLAR YOU-MIND you-LOAN-me?
https://www.youtube.com/embed//Nqh5E8Sy8sA, 5-DOLLAR-[version-1]
https://www.youtube.com/embed//4UAAwjWUSdI, 5-DOLLAR-[version-2]
https://www.youtube.com/embed//__r7lKTmta8, 5th
https://www.youtube.com/embed//37PZEddIVlA, 6 hours
https://www.youtube.com/embed//oaypPNawiRI, 6 weeks
https://www.youtube.com/embed//GzbhNTkfpvQ, 63 cents
https://www.youtube.com/embed//PWDtsd2d9Cc, 6th
https://www.youtube.com/embed//aJpnAQbc014, 7 cents
https://www.youtube.com/embed//UVDyFRdU4fQ, 7 minutes
https://www.youtube.com/embed//aZjRdkIMhM8, 7 to need to mp4
https://www.youtube.com/embed//N26MjpMDBrc, 7 toforgot to mp4
https://www.youtube.com/embed//hHysDPZNjbI, 7 years old
https://www.youtube.com/embed//eVmqfdvkPZE, 7/8 (seven-eighths)
https://www.youtube.com/embed//XosSK6lf3WI, 7-11 SMALL STORE OPEN LATE-NIGHT / Seven-Eleven convenience store
https://www.youtube.com/embed//G9_9ZNsxKpI, 7-HOUR
https://www.youtube.com/embed//VFeN6jHby0M, 7-months from-now
https://www.youtube.com/embed//TQIvhwOlSFY, 7-months-[incorporated]
https://www.youtube.com/embed//GKwyAYwbU-c, 7th
https://www.youtube.com/embed//yq4ljanP_uw, 7-YEAR PAST I GRADUATE HS.
https://www.youtube.com/embed//0EdbwIzPI5I, 8 cents subtract 7 cents equal how many
https://www.youtube.com/embed//QCXSgNjj8-4, 8 have mp4
https://www.youtube.com/embed//mfnQk_Y0E1A, 86 feet high
https://www.youtube.com/embed//_nLTZtotI0s, 8-months
https://www.youtube.com/embed//w39RMvenndw, 8th
https://www.youtube.com/embed//-OLaWPj13UE, 9 to mp4
https://www.youtube.com/embed//EvdYvBlzutg, 9 weeks
https://www.youtube.com/embed//MtjJZnbk9GA, 9th
https://www.youtube.com/embed//9qsBKrkvpms, a
https://www.youtube.com/embed//4ox_uRd9Dnc, A baseball bat costs how much? / BASEBALL BAT COST HOW-MUCH-[1h-version]
https://www.youtube.com/embed//IG6ijAj0sCE, a glancing blow / whacked
https://www.youtube.com/embed//lrHDyp19VS8, a line of people
https://www.youtube.com/embed//-kbupkfANFo, a lot
https://www.youtube.com/embed//voDIMP6lPtg, a POLE
https://www.youtube.com/embed//ARV92gSUmA8, a row of people [standing facing me]
https://www.youtube.com/embed//BTPLInS3qMY, a row of people [standing]
https://www.youtube.com/embed//enPIl72P2lQ, a very-long line of people
https://www.youtube.com/embed//0aVL9BeyJ-M, a very-long line of people snaking off into the distance
https://www.youtube.com/embed//mRuhNZKwpiI, A-[shaken] / arthritis / athlete / ace
https://www.youtube.com/embed//dKwBltcSymw, AA-[alcohol abuse / African American / American Airlines / �]
https://www.youtube.com/embed//ASuIH2zib4I, A-A-A CAR INSURANCE / Triple-A Car Insurance
https://www.youtube.com/embed//HMCubJnD-aE, ABANDON/leave-behind/left
https://www.youtube.com/embed//mdGERuDHezQ, abbreviate
https://www.youtube.com/embed//vvq4sZ5MkBc, A-B-C ALCOHOL STORE
https://www.youtube.com/embed//ZCCV5jS6Yx8, ABC's
https://www.youtube.com/embed//TDN9SnM7xgQ, ability can
https://www.youtube.com/embed//_Vp08rDY6T0, abortion [ABORTION]
https://www.youtube.com/embed//Rb60Ad_K-as, About (connected-to)
https://www.youtube.com/embed//wFkG56b4nuw, ABOUT-[flat-O-version]
https://www.youtube.com/embed//pH4E8ruOcSY, ABOUT-[H-hand-version]
https://www.youtube.com/embed//ixI3D2sjNHc, ABOUT-[index-fingers-version]
https://www.youtube.com/embed//h-PNeRGh7nI, ABOUT-[index-fingers-version]
https://www.youtube.com/embed//PKKSio0w4ao, above more than
https://www.youtube.com/embed//jQC2QdxW9u0, above superior
https://www.youtube.com/embed//x09Hi_SVVXA, ABOVE-[preposition]
https://www.youtube.com/embed//z2W2Kv8VOrQ, absolutely / TRUE BUSINESS-TRUE WORK [idiomatic] / indeed / authentic / genuine
https://www.youtube.com/embed//fROTtKT6a5A, absolutely-sure
https://www.youtube.com/embed//k2FNY6d_jVg, a-building-[version]
https://www.youtube.com/embed//Y5NQ0WsJ_zk, abuse beat up
https://www.youtube.com/embed//AzxMrZb8lfg, abuse take advantage of
https://www.youtube.com/embed//fhvdVZwl_zI, AC BLOWS-from-vents COLD!
https://www.youtube.com/embed//ts66KJwecg0, academic/school
https://www.youtube.com/embed//3V2zvV7dOmo, ACCENT
https://www.youtube.com/embed//xh-2huiPRtQ, ACCENT-[manual-language-version]
https://www.youtube.com/embed//SIIsK0AV2iw, ACCEPT
https://www.youtube.com/embed//mVMVyMEFo3E, ACCESS-[enter+]
https://www.youtube.com/embed//NNW5xUz_v9E, access-[ENTER-ENTER] / accessible
https://www.youtube.com/embed//9i2HyGu89gk, access-enter enter
https://www.youtube.com/embed//iRRoNFO142g, access-enter go into
https://www.youtube.com/embed//GDIJWCs8ZSo, accessible-[ENTER-CAN]
https://www.youtube.com/embed//kI0t70vmXUo, accident crash
https://www.youtube.com/embed//BSQTNzM_MUA, accident crash you?
https://www.youtube.com/embed//zNwZ2tJzjTg, accident, wrong (version), oops
https://www.youtube.com/embed//-8W2NZUk2KI, accident, wrong happen
https://www.youtube.com/embed//uzI1tWcbP_0, accident/crash
https://www.youtube.com/embed//5iV7M3wHXyA, accident/wrong happen
https://www.youtube.com/embed//-DAJPUmi-TA, accident/wrong/oops
https://www.youtube.com/embed//SvF0j4h-3uE, ACCIDENT-[crash] DIE-[one-handed]
https://www.youtube.com/embed//m5SZLDRyYoE, accommodation / accommodations [MATCH-to version]
https://www.youtube.com/embed//U23f1j2iE1I, according
https://www.youtube.com/embed//cTSo5px_5NU, accordingly / correspond to / analogous to / liken to / analogy
https://www.youtube.com/embed//LSK-GxyIKFg, ACCOUNT
https://www.youtube.com/embed//RLdYkGdabt8, ACCRETION/the building of/to grow/additional layers or matter/to rise up
https://www.youtube.com/embed//ZJ-U-qRuW_E, accuse / BLAME / its his/her/their fault / charge with / indict
https://www.youtube.com/embed//k8FfV8fF4ys, ACCUSTOMED-to-[used-to/habit/traditionally/ingrained]
https://www.youtube.com/embed//OlmnBxMJPh0, accustomed-to-[version-of-HABIT/used-to/acclimate]
https://www.youtube.com/embed//BIb1-tmgCS4, A-C-E H-A-R-D-W-A-R-E / ACE Hardware store
https://www.youtube.com/embed//_y9kMFSvcrg, Ace Hardware fs A C E + H W
https://www.youtube.com/embed//OmBgw1oOxe8, ace spell it a wiggle mp4
https://www.youtube.com/embed//NkM23L2KAlM, achieve-accomplish
https://www.youtube.com/embed//dAHlrIfokgI, achievement [ACHIEVE/accomplish]
https://www.youtube.com/embed//2j7WDaPzZJ8, acquire [GET/obtain]
https://www.youtube.com/embed//-dMVCyb7eiI, acquisition / acquire / PICK-UP-[2-hand-forward-version]
https://www.youtube.com/embed//k1Fel03G3bo, across
https://www.youtube.com/embed//vKj_8p-8p6I, ACROSS [perpendicular hand]/over/after
https://www.youtube.com/embed//N9m64AESTD4, ACROSS-FROM
https://www.youtube.com/embed//nSctW-R6kdE, ACROSS-FROM
https://www.youtube.com/embed//EzooNNZ_F0E, ACROSS-FROM-here / directly across from this place
https://www.youtube.com/embed//iWQoy4YwCbY, act DRAMA
https://www.youtube.com/embed//PNw3XeyAeso, act/drama/play
https://www.youtube.com/embed//NX-tvMEUoH8, action
https://www.youtube.com/embed//y6A5JD1FIc0, action version
https://www.youtube.com/embed//CW5iyjUbJY0, ACTIVE-[do-version]
https://www.youtube.com/embed//8ZBfz7-5w54, ACTIVE-[do-version]
https://www.youtube.com/embed//8NSl6sQXlAs, ACTIVIST
https://www.youtube.com/embed//3ktEBFhaLrA, activity
https://www.youtube.com/embed//PKC2XAMJN5Q, ACTOR
https://www.youtube.com/embed//9K85QMvP2a0, A-C-T-O-R-(fs) what-SIGN?
https://www.youtube.com/embed//2kkz1abuNes, actor/actress
https://www.youtube.com/embed//7VObWpaQwaY, ad flyer square
https://www.youtube.com/embed//ldIS_Lusbz0, ADA accommodations
https://www.youtube.com/embed//Rdy9a-GhfEc, A-D-A-M'S FUNERAL / Adam's funeral parlor
https://www.youtube.com/embed//O8JHgnzhVvI, addition-[ADD-to]
https://www.youtube.com/embed//3-QRIj3a8KA, additional-financial-amount-rise-higher-via-many-incremental-increases
https://www.youtube.com/embed//jJ7aBDd_TvI, ADDRESS
https://www.youtube.com/embed//UW8kPYNv55A, ADD-to / additional
https://www.youtube.com/embed//dg7wOCPcHOw, adjust-[micro-CHANGES]
https://www.youtube.com/embed//57ngmG53xB4, ADJUSTMENTS / adjust
https://www.youtube.com/embed//zBXDNWlaj28, ADMIN
https://www.youtube.com/embed//toPcpUArByc, administration-[ADM-version]
https://www.youtube.com/embed//yUbsYC5nE3M, ADMIT-[confess]
https://www.youtube.com/embed//_llPRC10J84, ADOBE/STUCCO [TOOTH, CEMENT, GLASS] + CL: A -- smear stucco to wall
https://www.youtube.com/embed//ph0WobfbHeo, ADOPT-[take-up/evaporate]
https://www.youtube.com/embed//hkx287Ec63s, ADOPT-the-persona-[C-and-index-finger]
https://www.youtube.com/embed//eK_Iimp-clY, adult a hand initialized version
https://www.youtube.com/embed//rFKgJ911n3U, adult tall
https://www.youtube.com/embed//WqmgCc3dAZk, ADULT/tall
https://www.youtube.com/embed//aEegdap2Om8, ADULT-[initialized-version]-[not-recommended]
https://www.youtube.com/embed//Gv4lKX4JGfE, ADULTERY / cheat on spouse / commit adultery
https://www.youtube.com/embed//VKnrD7mMlTI, ADULTS-[two-hand-alternating-version-plural-meaning]
https://www.youtube.com/embed//h2X9St-TOJc, ADULTS-CLUSTER-[adults-in-general]
https://www.youtube.com/embed//R-DOV6pVzy8, ADVANCED
https://www.youtube.com/embed//lveXBOeOnv0, ADVANCED-[promoted/raised-higher]
https://www.youtube.com/embed//q9nZMHSFv7A, advertise advertisement ad flyer publicize
https://www.youtube.com/embed//aegSSYOlbVs, advice/double movement
https://www.youtube.com/embed//hK0B2eR6KQA, advise
https://www.youtube.com/embed//8yUViWbQWpQ, ADVISE-[affect, influence]
